STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/16/2018,56,59,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/17/2018,52,64,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/18/2018,48,53,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/19/2018,47,61,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/20/2018,57,63,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/21/2018,48,50,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/22/2018,43,54,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/23/2018,53,66,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/24/2018,50,56,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/25/2018,46,53,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/26/2018,43,50,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/27/2018,47,50,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/28/2018,49,54,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/29/2018,52,59,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/30/2018,48,58,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/31/2018,52,68,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/1/2018,62,73,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/2/2018,68,73,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/3/2018,59,67,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/4/2018,48,56,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/5/2018,51,54,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/6/2018,53,59,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/7/2018,56,63,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/8/2018,53,58,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/9/2018,45,52,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/10/2018,46,49,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/11/2018,38,48,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/12/2018,40,49,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/13/2018,46,50,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/14/2018,40,43,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/15/2018,31,40,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/16/2018,38,46,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/17/2018,42,49,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/18/2018,42,44,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/19/2018,44,52,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/20/2018,45,49,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/21/2018,40,47,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/22/2018,27,29,17
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/23/2018,22,33,13
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/24/2018,33,48,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/25/2018,49,58,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/26/2018,49,53,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/27/2018,43,45,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/28/2018,38,42,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/29/2018,42,47,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/30/2018,39,42,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/1/2018,40,46,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/2/2018,47,55,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/3/2018,53,55,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/4/2018,41,45,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/5/2018,30,37,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/6/2018,33,40,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/7/2018,36,40,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/8/2018,29,37,23
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/9/2018,30,36,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/10/2018,32,41,23
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/11/2018,32,42,23
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/12/2018,35,41,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/13/2018,35,38,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/14/2018,43,50,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/15/2018,49,51,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/16/2018,43,47,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/17/2018,41,49,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/18/2018,37,40,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/19/2018,32,44,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/20/2018,37,53,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/21/2018,54,61,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/22/2018,49,53,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/23/2018,41,45,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/24/2018,39,44,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/25/2018,36,42,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/26/2018,37,44,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/27/2018,40,45,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/28/2018,48,59,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/29/2018,52,56,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/30/2018,38,41,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/31/2018,38,46,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/1/2019,51,58,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/2/2019,39,41,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/3/2019,41,45,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/4/2019,37,46,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/5/2019,44,47,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/6/2019,44,51,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/7/2019,31,34,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/8/2019,37,44,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/9/2019,42,46,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/10/2019,33,36,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/11/2019,28,33,21
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/12/2019,26,35,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/13/2019,29,33,23
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/14/2019,26,34,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/15/2019,29,38,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/16/2019,31,39,23
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/17/2019,30,34,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/18/2019,32,38,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/19/2019,34,38,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/20/2019,35,41,13
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/21/2019,11,15,4
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/22/2019,18,32,13
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/23/2019,33,49,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/24/2019,53,59,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/25/2019,36,40,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/26/2019,29,36,21
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/27/2019,37,51,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/28/2019,32,38,22
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/29/2019,29,42,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/30/2019,28,34,5
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/31/2019,8,17,2
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/1/2019,15,22,10
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/2/2019,22,35,14
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/3/2019,36,53,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/4/2019,44,61,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/5/2019,49,68,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/6/2019,44,47,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/7/2019,41,45,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/8/2019,45,56,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/9/2019,31,34,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/10/2019,28,37,22
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/11/2019,34,38,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/12/2019,31,36,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/13/2019,36,42,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/14/2019,37,46,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/15/2019,48,63,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/16/2019,44,49,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/17/2019,32,36,22
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/18/2019,37,44,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/19/2019,29,37,23
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/20/2019,29,33,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/21/2019,38,52,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/22/2019,43,45,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/23/2019,36,40,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/24/2019,41,47,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/25/2019,41,43,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/26/2019,31,40,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/27/2019,27,31,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/28/2019,32,38,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/1/2019,31,36,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/2/2019,34,41,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/3/2019,38,42,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/4/2019,35,39,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/5/2019,27,31,21
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/6/2019,24,27,18
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/7/2019,24,32,15
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/8/2019,29,39,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/9/2019,39,49,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/10/2019,39,42,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/11/2019,46,55,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/12/2019,41,45,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/13/2019,38,47,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/14/2019,46,54,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/15/2019,59,77,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/16/2019,52,56,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/17/2019,39,46,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/18/2019,38,47,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/19/2019,41,51,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/20/2019,42,52,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/21/2019,45,48,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/22/2019,44,50,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/23/2019,41,50,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/24/2019,46,62,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/25/2019,52,54,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/26/2019,42,50,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/27/2019,39,46,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/28/2019,41,52,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/29/2019,51,58,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/30/2019,58,71,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/31/2019,56,65,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/1/2019,40,48,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/2/2019,43,50,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/3/2019,51,67,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/4/2019,53,62,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/5/2019,43,43,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/6/2019,49,69,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/7/2019,57,63,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/8/2019,63,80,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/9/2019,53,52,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/10/2019,52,61,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/11/2019,45,52,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/12/2019,53,70,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/13/2019,66,79,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/14/2019,65,72,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/15/2019,60,70,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/16/2019,52,67,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/17/2019,54,60,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/18/2019,54,64,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/19/2019,68,80,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/20/2019,65,69,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/21/2019,57,64,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/22/2019,58,65,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/23/2019,64,78,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/24/2019,67,71,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/25/2019,57,63,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/26/2019,56,62,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/27/2019,56,63,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/28/2019,51,56,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/29/2019,49,59,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/30/2019,54,64,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/1/2019,54,55,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/2/2019,58,78,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/3/2019,53,57,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/4/2019,59,70,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/5/2019,56,58,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/6/2019,58,72,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/7/2019,62,75,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/8/2019,63,71,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/9/2019,57,59,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/10/2019,63,79,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/11/2019,65,71,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/12/2019,53,59,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/13/2019,46,50,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/14/2019,48,52,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/15/2019,56,72,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/16/2019,64,75,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/17/2019,68,80,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/18/2019,69,78,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/19/2019,68,84,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/20/2019,78,89,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/21/2019,68,74,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/22/2019,66,77,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/23/2019,65,75,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/24/2019,71,78,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/25/2019,64,70,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/26/2019,71,90,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/27/2019,74,82,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/28/2019,69,76,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/29/2019,68,75,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/30/2019,61,68,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/31/2019,71,83,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/1/2019,72,79,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/2/2019,73,83,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/3/2019,67,73,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/4/2019,64,74,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/5/2019,71,84,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/6/2019,78,87,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/7/2019,74,81,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/8/2019,71,81,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/9/2019,69,77,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/10/2019,65,69,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/11/2019,71,80,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/12/2019,68,74,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/13/2019,64,68,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/14/2019,66,77,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/15/2019,71,84,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/16/2019,75,84,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/17/2019,74,77,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/18/2019,71,76,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/19/2019,69,71,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/20/2019,70,81,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/21/2019,73,81,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/22/2019,73,83,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/23/2019,75,87,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/24/2019,78,87,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/25/2019,78,88,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/26/2019,82,91,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/27/2019,83,91,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/28/2019,83,90,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/29/2019,81,93,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/30/2019,78,87,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/1/2019,76,88,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/2/2019,80,90,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/3/2019,82,87,77
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/4/2019,82,89,74
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/5/2019,78,83,74
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/6/2019,81,92,77
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/7/2019,79,87,72
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/8/2019,74,80,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/9/2019,78,91,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/10/2019,83,92,72
